Field ID,Object,Idling Location,Idling Date,Idling_End,Idle Duration (in minutes),Idle Duration (in hours),Driving Shift,X,Y,,,,
414,1694,"2.78 km from Sufayyah, Sudan (NW)",11/04/2022,11/04/2022 13:54,00:20:00,0.33333333300,Morning Shift,32.929657,13.074687,,,,
415,1694,"2.63 km from Sufayyah, Sudan (NE)",11/04/2022,11/04/2022 21:30,00:20:00,0.33333333300,Afternoon Shift,32.934175,13.073590,,,,
416,1694,"2.37 km from Sufayyah, Sudan (NW)",11/04/2022,11/04/2022 22:21,00:40:00,0.66666666700,Afternoon Shift,32.929265,13.070873,,,,
417,1694,"7.93 km from Jabal Umm Jidyan, Sudan (SW)",11/04/2022,11/04/2022 23:21,00:20:00,0.33333333300,Night Shift,33.068650,13.185628,,,,
418,1696,"5.91 km from Al Wilayah al Wusta, Sudan (NE)",11/04/2022,11/04/2022 00:37,00:20:00,0.33333333300,Night Shift,33.052418,13.014527,,,,
419,1696,"5.95 km from Al Wilayah al Wusta, Sudan (NE)",11/04/2022,11/04/2022 01:22,00:23:00,0.38333333300,Night Shift,33.052788,13.014632,,,,
420,1696,"5.87 km from Al Wilayah al Wusta, Sudan (NE)",11/04/2022,11/04/2022 02:42,00:19:00,0.31666666700,Night Shift,33.047430,13.025328,,,,
421,1696,"7.83 km from Jabal Umm Jidyan, Sudan (SW)",11/04/2022,11/04/2022 07:41,00:35:00,0.58333333300,Morning Shift,33.069430,13.186322,,,,
422,1696,--,11/04/2022,11/04/2022 11:17,00:28:00,0.46666666700,Morning Shift,33.051137,13.142948,,,,
423,1696,"2.87 km from Sufayyah, Sudan (NW)",11/04/2022,11/04/2022 13:33,00:19:00,0.31666666700,Morning Shift,32.929900,13.075535,,,,
424,1696,"2.82 km from Sufayyah, Sudan (NW)",11/04/2022,11/04/2022 13:54,00:19:00,0.31666666700,Morning Shift,32.929657,13.075065,,,,
425,1696,"2.57 km from Sufayyah, Sudan (NE)",11/04/2022,11/04/2022 14:43,00:27:00,0.45000000000,Afternoon Shift,32.933702,13.073107,,,,
426,1696,"2.38 km from Sufayyah, Sudan (NW)",11/04/2022,11/04/2022 15:29,00:41:00,0.68333333300,Afternoon Shift,32.928377,13.070797,,,,
427,1696,"2.38 km from Sufayyah, Sudan (NW)",11/04/2022,11/04/2022 16:20,00:50:00,0.83333333300,Afternoon Shift,32.928283,13.070802,,,,
428,1696,"2.36 km from Sufayyah, Sudan (NW)",11/04/2022,11/04/2022 16:52,00:29:00,0.48333333300,Afternoon Shift,32.929313,13.070878,,,,
429,1696,"7.77 km from Jabal Buyut, Sudan (SE)",11/04/2022,11/04/2022 18:36,00:45:00,0.75000000000,Afternoon Shift,32.984842,13.218185,,,,
430,1696,"7.57 km from Jabal Buyut, Sudan (SE)",11/04/2022,11/04/2022 20:22,00:17:00,0.28333333300,Afternoon Shift,32.983550,13.219383,,,,
431,1691,"7.81 km from Jabal Umm Jidyan, Sudan (SW)",11/04/2022,11/04/2022 00:49,00:30:00,0.50000000000,Night Shift,33.069617,13.186353,,,,
432,1691,"2.5 km from Sufayyah, Sudan (NE)",11/04/2022,11/04/2022 07:45,00:16:00,0.26666666700,Morning Shift,32.933388,13.072492,,,,
433,1691,"2.39 km from Sufayyah, Sudan (NW)",11/04/2022,11/04/2022 08:57,00:50:00,0.83333333300,Morning Shift,32.929023,13.071033,,,,
434,1691,"2.36 km from Sufayyah, Sudan (NW)",11/04/2022,11/04/2022 09:26,00:18:00,0.30000000000,Morning Shift,32.929223,13.070818,,,,
435,1691,"7.54 km from Jabal Buyut, Sudan (SE)",11/04/2022,11/04/2022 10:13,00:17:00,0.28333333300,Morning Shift,32.982905,13.219128,,,,
436,1691,"7.52 km from Jabal Buyut, Sudan (SE)",11/04/2022,11/04/2022 11:12,00:37:00,0.61666666700,Morning Shift,32.982460,13.218932,,,,
437,1691,"2.87 km from Sufayyah, Sudan (NW)",11/04/2022,11/04/2022 13:05,00:41:00,0.68333333300,Morning Shift,32.929918,13.075598,,,,
438,1691,"2.45 km from Sufayyah, Sudan (NW)",11/04/2022,11/04/2022 22:02,00:30:00,0.50000000000,Afternoon Shift,32.928943,13.071608,,,,
439,1691,"2.37 km from Sufayyah, Sudan (NW)",11/04/2022,11/04/2022 22:40,00:35:00,0.58333333300,Night Shift,32.928322,13.070680,,,,
440,1691,"2.36 km from Sufayyah, Sudan (NW)",11/04/2022,11/04/2022 23:07,00:25:00,0.41666666700,Night Shift,32.929310,13.070875,,,,
441,1692,--,11/04/2022,11/04/2022 01:02,00:58:00,0.96666666700,Night Shift,33.066595,13.150863,,,,
442,1692,--,11/04/2022,11/04/2022 02:04,00:59:00,0.98333333300,Night Shift,33.067127,13.151197,,,,
443,1692,--,11/04/2022,11/04/2022 04:42,02:37:00,2.61666666700,Night Shift,33.067502,13.151525,,,,
444,1692,--,11/04/2022,11/04/2022 06:17,01:28:00,1.46666666700,Night Shift,33.068517,13.152315,,,,
445,1692,--,11/04/2022,11/04/2022 08:01,00:26:00,0.43333333300,Morning Shift,33.068438,13.152415,,,,
446,1692,--,11/04/2022,11/04/2022 09:48,01:46:00,1.76666666700,Morning Shift,33.068240,13.152208,,,,
447,1692,"2.37 km from Sufayyah, Sudan (NW)",11/04/2022,11/04/2022 12:52,00:17:00,0.28333333300,Morning Shift,32.928683,13.070795,,,,
448,1692,"2.36 km from Sufayyah, Sudan (NW)",11/04/2022,11/04/2022 13:16,00:21:00,0.35000000000,Morning Shift,32.929208,13.070828,,,,
449,1692,--,11/04/2022,11/04/2022 15:01,00:20:00,0.33333333300,Afternoon Shift,33.010413,13.142795,,,,
450,1692,--,11/04/2022,11/04/2022 15:35,00:33:00,0.55000000000,Afternoon Shift,33.011432,13.142623,,,,
451,1692,--,11/04/2022,11/04/2022 16:41,00:32:00,0.53333333300,Afternoon Shift,33.012967,13.141963,,,,
452,1692,--,11/04/2022,11/04/2022 18:26,00:36:00,0.60000000000,Afternoon Shift,33.010728,13.142815,,,,
453,1692,"2.45 km from Sufayyah, Sudan (NW)",11/04/2022,11/04/2022 21:45,00:16:00,0.26666666700,Afternoon Shift,32.929155,13.071600,,,,
454,1692,"2.38 km from Sufayyah, Sudan (NW)",11/04/2022,11/04/2022 22:31,00:35:00,0.58333333300,Afternoon Shift,32.928367,13.070853,,,,
455,1690,"7.86 km from Sufayyah, Sudan (NW)",11/04/2022,11/04/2022 00:38,00:31:00,0.51666666700,Night Shift,32.921085,13.119625,,,,
456,1690,"2.35 km from Sufayyah, Sudan (NW)",11/04/2022,11/04/2022 01:18,00:17:00,0.28333333300,Night Shift,32.929628,13.070838,,,,
457,1690,"2.36 km from Sufayyah, Sudan (NW)",11/04/2022,11/04/2022 06:00,00:58:00,0.96666666700,Night Shift,32.929320,13.070822,,,,
458,1690,"2.34 km from Sufayyah, Sudan (NW)",11/04/2022,11/04/2022 09:03,00:26:00,0.43333333300,Morning Shift,32.929577,13.070687,,,,
459,1690,--,11/04/2022,11/04/2022 10:57,00:45:00,0.75000000000,Morning Shift,33.012660,13.142412,,,,
460,1690,--,11/04/2022,11/04/2022 11:51,00:24:00,0.40000000000,Morning Shift,33.013267,13.142438,,,,
461,1690,"2.37 km from Sufayyah, Sudan (NW)",11/04/2022,11/04/2022 15:40,01:05:00,1.08333333300,Afternoon Shift,32.928258,13.070663,,,,
462,1690,"2.37 km from Sufayyah, Sudan (NW)",11/04/2022,11/04/2022 16:09,00:19:00,0.31666666700,Afternoon Shift,32.929238,13.070893,,,,
463,1690,--,11/04/2022,11/04/2022 17:44,01:04:00,1.06666666700,Afternoon Shift,32.962953,13.174492,,,,
464,1690,--,11/04/2022,11/04/2022 19:28,00:18:00,0.30000000000,Afternoon Shift,32.962907,13.174500,,,,
465,1690,"2.33 km from Sufayyah, Sudan (NW)",11/04/2022,11/04/2022 22:35,00:40:00,0.66666666700,Afternoon Shift,32.929757,13.070673,,,,
466,1690,"2.45 km from Sufayyah, Sudan (NW)",11/04/2022,11/04/2022 23:05,00:21:00,0.35000000000,Night Shift,32.929233,13.071645,,,,
467,1687,--,12/04/2022,12/04/2022 00:31,00:31:00,0.51666666700,Night Shift,33.051857,13.143633,,,,
468,1687,"2.37 km from Sufayyah, Sudan (NW)",12/04/2022,12/04/2022 02:31,00:16:00,0.26666666700,Night Shift,32.929697,13.070952,,,,
469,1687,"2.4 km from Sufayyah, Sudan (NW)",12/04/2022,12/04/2022 04:57,00:20:00,0.33333333300,Night Shift,32.929165,13.071145,,,,
470,1687,"8.07 km from Jabal Umm Jidyan, Sudan (SW)",12/04/2022,12/04/2022 06:41,00:17:00,0.28333333300,Morning Shift,33.067438,13.184815,,,,
471,1687,"2.67 km from Sufayyah, Sudan (NE)",12/04/2022,12/04/2022 13:53,00:24:00,0.40000000000,Morning Shift,32.933665,13.073987,,,,
472,1687,"2.67 km from Sufayyah, Sudan (NE)",12/04/2022,12/04/2022 14:54,01:00:00,1.00000000000,Morning Shift,32.933597,13.073968,,,,
473,1687,"2.67 km from Sufayyah, Sudan (NE)",12/04/2022,12/04/2022 15:31,00:36:00,0.60000000000,Afternoon Shift,32.933553,13.074007,,,,
474,1687,"2.67 km from Sufayyah, Sudan (NE)",12/04/2022,12/04/2022 15:54,00:22:00,0.36666666700,Afternoon Shift,32.933487,13.073967,,,,
475,1687,"2.39 km from Sufayyah, Sudan (NW)",12/04/2022,12/04/2022 17:57,00:31:00,0.51666666700,Afternoon Shift,32.928310,13.070883,,,,
476,1687,"2.39 km from Sufayyah, Sudan (NW)",12/04/2022,12/04/2022 18:20,00:21:00,0.35000000000,Afternoon Shift,32.928277,13.070870,,,,
477,1687,"2.34 km from Sufayyah, Sudan (NW)",12/04/2022,12/04/2022 21:34,00:32:00,0.53333333300,Afternoon Shift,32.929763,13.070753,,,,
478,1687,"2.37 km from Sufayyah, Sudan (NW)",12/04/2022,12/04/2022 22:44,00:27:00,0.45000000000,Night Shift,32.928290,13.070718,,,,
479,1687,"2.36 km from Sufayyah, Sudan (NW)",12/04/2022,12/04/2022 23:03,00:18:00,0.30000000000,Night Shift,32.928295,13.070668,,,,
480,1692,--,12/04/2022,12/04/2022 00:48,00:48:00,0.80000000000,Night Shift,33.050803,13.142747,,,,
481,1692,"2.36 km from Sufayyah, Sudan (NW)",12/04/2022,12/04/2022 06:12,00:25:00,0.41666666700,Night Shift,32.929267,13.070797,,,,
482,1692,"8.04 km from Jabal Umm Jidyan, Sudan (SW)",12/04/2022,12/04/2022 07:32,00:40:00,0.66666666700,Morning Shift,33.067843,13.184938,,,,
483,1692,"2.37 km from Sufayyah, Sudan (NW)",12/04/2022,12/04/2022 10:30,00:18:00,0.30000000000,Morning Shift,32.929278,13.070917,,,,
484,1692,"6.35 km from Al Wilayah al Wusta, Sudan (NE)",12/04/2022,12/04/2022 12:15,01:05:00,1.08333333300,Morning Shift,33.055948,13.016913,,,,
485,1692,"2.41 km from Sufayyah, Sudan (NW)",12/04/2022,12/04/2022 13:54,00:27:00,0.45000000000,Morning Shift,32.929172,13.071250,,,,
486,1692,"2.41 km from Sufayyah, Sudan (NW)",12/04/2022,12/04/2022 15:07,01:12:00,1.20000000000,Morning Shift,32.929177,13.071283,,,,
487,1692,"2.37 km from Sufayyah, Sudan (NW)",12/04/2022,12/04/2022 15:40,00:17:00,0.28333333300,Afternoon Shift,32.929277,13.070883,,,,
488,1692,"2.36 km from Sufayyah, Sudan (NW)",12/04/2022,12/04/2022 21:37,00:26:00,0.43333333300,Afternoon Shift,32.929703,13.070938,,,,
489,1692,"2.34 km from Sufayyah, Sudan (NW)",12/04/2022,12/04/2022 21:57,00:17:00,0.28333333300,Afternoon Shift,32.929595,13.070688,,,,
490,1692,"2.4 km from Sufayyah, Sudan (NW)",12/04/2022,12/04/2022 23:01,00:28:00,0.46666666700,Night Shift,32.928353,13.071040,,,,
491,1692,"6.89 km from Sufayyah, Sudan (NE)",12/04/2022,--,00:34:00,0.56666666700,Night Shift,32.954815,13.108253,,,,
492,0,"8.03 km from Jabal Umm Jidyan, Sudan (SW)",12/04/2022,12/04/2022 07:33,00:23:00,0.38333333300,Morning Shift,33.067792,13.185047,,,,
493,0,"2.45 km from Sufayyah, Sudan (NW)",12/04/2022,12/04/2022 10:34,00:16:00,0.26666666700,Morning Shift,32.929043,13.071595,,,,
494,0,"2.57 km from Sufayyah, Sudan (NE)",12/04/2022,12/04/2022 16:21,00:46:00,0.76666666700,Afternoon Shift,32.933898,13.073055,,,,
495,0,--,12/04/2022,12/04/2022 18:35,00:50:00,0.83333333300,Afternoon Shift,33.051208,13.142955,,,,
496,1694,"2.32 km from Sufayyah, Sudan (NW)",12/04/2022,12/04/2022 04:25,02:34:00,2.56666666700,Night Shift,32.928977,13.070407,,,,
497,1694,"2.38 km from Sufayyah, Sudan (NW)",12/04/2022,12/04/2022 05:57,00:27:00,0.45000000000,Night Shift,32.928233,13.070783,,,,
498,1694,"2.37 km from Sufayyah, Sudan (NW)",12/04/2022,12/04/2022 06:52,00:16:00,0.26666666700,Morning Shift,32.929258,13.070885,,,,
499,1694,"7.87 km from Jabal Umm Jidyan, Sudan (SW)",12/04/2022,12/04/2022 08:50,00:52:00,0.86666666700,Morning Shift,33.069048,13.186037,,,,
500,1694,"7.86 km from Jabal Umm Jidyan, Sudan (SW)",12/04/2022,12/04/2022 10:25,00:38:00,0.63333333300,Morning Shift,33.069163,13.186093,,,,
501,1694,"2.33 km from Sufayyah, Sudan (NW)",12/04/2022,12/04/2022 15:00,03:20:00,3.33333333300,Morning Shift,32.929300,13.070550,,,,
